11,4,1000
16,4,1000
16,10,2500
21,2,500
21,3,750
16,8,2000
21,3,750
18,2,500
23,5,1250
23,8,2000
16,3,-999
14,5,1250
14,3,750
16,1,250
16,1,250
16,1,250
16,1,-999
16,1,250
16,1,250
16,1,250
16,4,1000
16,1,250
16,1,250
16,1,250
16,1,-999
16,1,250
16,2,500
21,2,500
16,2,500
21,2,500
21,2,500
14,4,1000
16,5,1250
23,2,500
14,5,1250
23,3,750
16,3,750
9,2,500
9,2,-999
16,7,1750
14,4,1000
14,2,500
16,7,1750
21,2,500
14,3,750
23,14,3500
18,8,2000
16,3,750
11,3,750
11,2,500
11,3,750
23,12,3000
21,3,750
23,2,500
23,2,-999
23,8,2000
16,3,750
23,3,750
21,3,750
23,2,500
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,5,1250
23,4,1000
21,4,1000
22,1,250
11,2,500
23,5,1250
23,3,750
23,3,750
14,3,750
21,2,500
26,5,1250
23,6,1500
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,4,1000
21,6,1500
23,3,750
21,2,500
21,3,750
16,2,500
21,3,750
23,4,1000
23,3,750
23,2,500
35,3,750
38,1,250
38,1,250
40,1,250
74,1,250
2,43,10750
6,22,5500
2,34,8500
2,44,11000
0,26,6500
2,41,10250
3,21,5250
2,11,2750
2,21,5250
2,13,3250
4,4,1000
2,11,2750
2,11,2750
3,14,3500
4,16,4000
4,6,1500
3,5,1250
4,33,8250
3,10,2500
4,10,2500
2,11,2750
2,11,2750
4,13,3250
1,10,2500
4,9,2250
2,4,1000
2,5,1250
2,15,3750
5,24,6000
2,6,1500
4,5,1250
2,4,1000
4,8,2000
2,4,1000
2,6,1500
4,5,1250
2,7,1750
2,6,1500
2,8,2000
2,2,500
2,6,1500
2,10,2500
4,16,4000
4,2,500
1,14,3500
4,2,500
7,14,3500
2,3,750
2,12,3000
4,7,1750
4,4,1000
2,6,1500
4,6,1500
2,3,750
2,4,1000
4,4,1000
5,6,1500
4,6,1500
4,6,1500
1,14,3500
4,10,-999
4,10,2500
4,9,2250
2,16,4000
2,8,2000
2,12,3000
4,6,1500
2,14,3500
4,7,1750
2,13,3250
2,5,1250
2,5,1250
2,5,-999
4,20,5000
4,9,2250
2,9,2250
2,2,500
2,2,-999
2,2,500
2,11,2750
2,11,2750
2,6,1500
2,12,3000
4,5,1250
4,19,4750
4,8,2000
2,7,1750
2,16,4000
3,6,1500
2,7,1750
2,8,2000
2,10,2500
4,5,1250
2,3,750
3,16,4000
2,4,1000
0,2,500
4,7,1750
1,9,2250
2,4,1000
2,4,-999
4,17,4250
2,2,500
2,2,500
2,2,500
2,4,1000
2,2,500
2,2,500
2,2,500
4,6,1500
2,4,1000
2,4,1000
2,4,1000
2,6,1500
2,6,1500
4,2,500
4,2,500
4,2,500
2,7,1750
4,2,500
4,2,500
4,2,-999
4,2,500
12,11,2750
4,7,1750
3,17,4250
4,9,2250
4,4,1000
5,7,1750
4,8,2000
2,13,3250
4,9,2250
2,5,1250
2,5,-999
6,17,4250
0,8,2000
3,5,1250
2,3,750
2,10,2500
4,5,1250
4,9,2250
4,5,1250
4,8,2000
2,12,3000
11,24,6000
2,7,1750
4,11,2750
1,7,1750
2,11,2750
2,3,750
4,5,1250
2,6,1500
2,5,1250
2,4,1000
2,5,1250
4,8,2000
2,4,1000
4,8,2000
2,2,500
4,5,1250
2,12,3000
2,2,500
4,6,1500
2,11,2750
2,3,750
2,5,1250
2,12,3000
9,5,1250
2,2,500
2,9,2250
5,14,3500
4,3,750
4,3,750
4,2,500
4,3,750
6,3,750
2,2,500
2,2,-999
2,2,500
2,7,1750
4,6,1500
4,11,2750
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
11,10,2500
11,4,1000
4,5,1250
4,6,1500
2,3,750
4,4,1000
10,4,1000
2,4,1000
4,12,3000
13,8,2000
11,9,2250
4,5,1250
4,4,1000
8,15,3750
4,5,1250
4,7,1750
4,7,1750
2,4,1000
11,11,2750
2,2,500
2,5,1250
9,8,2000
4,6,1500
11,7,1750
9,9,2250
4,6,1500
4,7,1750
6,2,500
4,7,1750
11,9,2250
11,6,1500
2,2,500
2,7,1750
11,6,1500
11,3,750
4,1,250
4,1,-999
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,3,750
4,1,250
4,1,250
4,1,250
4,1,250
4,1,-999
10,8,2000
14,7,1750
8,10,2500
11,3,750
4,2,500
2,4,1000
8,9,2250
8,8,2000
11,22,5500
4,3,750
11,17,4250
9,2,500
4,5,1250
11,12,3000
7,12,3000
11,2,500
11,2,-999
11,2,500
2,6,1500
11,8,2000
11,3,750
12,13,3250
2,3,750
16,8,2000
11,7,1750
4,3,750
12,12,3000
4,4,1000
11,14,3500
2,2,500
2,3,750
4,5,1250
4,4,1000
3,2,500
11,8,2000
4,7,1750
13,4,1000
16,11,2750
16,7,1750
7,2,500
4,5,1250
4,5,1250
4,4,1000
14,13,3250
4,3,750
14,18,4500
11,8,2000
14,16,4000
14,4,1000
14,5,1250
8,2,500
11,5,1250
11,2,500
4,2,500
9,2,500
14,5,1250
14,3,750
14,4,1000
16,12,3000
11,4,1000
11,5,1250
11,5,1250
2,4,1000
14,5,1250
14,2,500
14,2,500
14,2,-999
14,2,500
14,2,500
14,2,500
2,3,750
14,6,1500
11,5,1250
4,5,1250
11,3,750
16,4,1000
16,3,750
11,5,1250
11,2,500
12,9,2250
9,1,250
9,1,-999
4,2,500
11,2,500
14,4,1000
11,9,2250
11,5,1250
15,16,4000
9,5,1250
11,4,1000
14,8,2000
16,7,1750
14,2,500
2,2,500
14,16,4000
14,4,1000
16,7,1750
14,7,1750
16,6,1500
16,6,-999
11,7,1750
16,2,500
16,3,750
11,3,750
11,7,1750
11,1,250
9,3,750
14,4,1000
23,38,9500
11,6,1500
11,1,250
11,1,250
11,1,250
11,1,-999
11,1,250
11,1,250
11,1,250
11,1,250
11,2,500
11,5,1250
11,2,-999
16,4,1000
4,2,500
16,6,1500
14,3,750
9,2,500
21,16,4000
14,6,1500
11,2,500
4,3,750
21,13,3250
11,6,1500
14,2,500
23,15,3750
14,4,1000
11,2,500
16,5,1250
4,2,500
14,3,750
4,2,500
9,4,1000
14,4,1000
11,3,750
14,5,1250
14,1,250
14,1,250
14,1,250
14,1,250
14,1,-999
14,1,250
14,1,250
14,1,-999
14,7,1750
14,1,250
14,1,250
9,3,750
14,7,1750
11,4,1000
11,4,1000
4,2,500
11,4,1000
16,4,1000
16,10,2500
21,2,500
21,3,750
16,8,2000
21,3,750
18,2,500
23,5,1250
23,8,2000
16,3,750
14,5,1250
14,3,750
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,4,1000
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,2,500
21,2,500
16,2,500
21,2,500
21,2,500
14,4,1000
16,5,1250
23,2,500
14,5,1250
23,3,750
16,3,750
9,2,500
9,2,500
16,7,1750
14,4,1000
14,2,500
16,7,1750
21,2,500
14,3,750
23,14,3500
18,8,2000
16,3,750
11,3,750
11,2,500
11,3,750
23,12,3000
21,3,750
23,2,500
23,2,500
23,8,2000
16,3,750
23,3,750
21,3,750
23,2,500
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,5,1250
23,4,1000
21,4,1000
22,1,250
11,2,500
23,5,1250
23,3,750
23,3,750
14,3,750
21,2,500
26,5,1250
23,6,1500
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,-999
23,1,250
23,1,250
23,4,1000
21,6,1500
23,3,750
21,2,500
21,3,750
16,2,500
21,3,750
23,4,1000
23,3,750
23,2,500
35,3,750
38,1,250
38,1,250
40,1,250
74,1,250
2,43,10750
6,22,5500
2,34,8500
2,44,11000
0,26,6500
2,41,10250
3,21,5250
2,11,2750
2,21,5250
2,13,3250
4,4,1000
2,11,2750
2,11,2750
3,14,3500
4,16,4000
4,6,1500
3,5,1250
4,33,8250
3,10,2500
4,10,2500
2,11,2750
2,11,-999
4,13,3250
1,10,2500
4,9,2250
2,4,1000
2,5,1250
2,15,3750
5,24,6000
2,6,1500
2,7,1750
2,8,2000
2,10,2500
4,5,1250
2,3,750
3,16,4000
2,4,1000
0,2,500
4,7,1750
1,9,2250
2,4,1000
2,4,1000
4,17,4250
2,2,-999
2,2,500
2,2,500
2,4,1000
2,2,500
2,2,500
2,2,500
4,6,1500
2,4,1000
2,4,-999
2,4,1000
2,6,1500
2,6,1500
4,2,500
4,2,-999
4,2,500
2,7,1750
4,2,500
4,2,500
4,2,-999
4,2,500
12,11,2750
4,7,1750
3,17,4250
4,9,2250
4,4,1000
5,7,1750
4,8,2000
2,13,3250
4,9,2250
2,5,1250
2,5,1250
6,17,4250
0,8,2000
3,5,1250
2,3,750
2,10,2500
4,5,1250
4,9,2250
4,5,-999
4,8,2000
2,12,3000
11,24,6000
2,7,1750
4,11,2750
1,7,1750
2,11,2750
2,3,750
4,5,-999
2,6,1500
2,5,1250
2,4,1000
2,5,1250
4,8,2000
2,4,1000
4,8,2000
2,2,500
4,5,1250
2,12,3000
2,2,500
4,6,1500
2,11,2750
2,3,750
2,5,1250
2,12,3000
9,5,1250
2,2,500
2,9,2250
5,14,3500
4,3,750
4,3,-999
4,2,500
4,3,750
6,3,750
2,2,-999
2,2,500
2,2,500
2,7,1750
4,6,1500
4,11,2750
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
11,10,2500
11,4,1000
4,5,1250
4,6,1500
2,3,750
4,4,1000
10,4,1000
2,4,1000
4,12,3000
13,8,2000
11,9,2250
4,5,1250
4,4,1000
8,15,3750
4,5,1250
4,7,1750
4,7,1750
2,4,1000
11,11,2750
2,2,500
2,5,1250
9,8,2000
4,6,1500
11,7,1750
9,9,2250
4,6,1500
4,7,1750
6,2,500
4,7,1750
11,9,2250
11,6,1500
2,2,500
2,7,1750
11,6,1500
11,3,750
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,3,750
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
10,8,2000
14,7,1750
8,10,2500
11,3,750
4,2,500
2,4,1000
8,9,2250
8,8,2000
11,22,5500
4,3,750
11,17,4250
9,2,500
4,5,1250
11,12,3000
7,12,3000
11,2,500
11,2,500
11,2,-999
2,6,1500
11,8,2000
11,3,750
12,13,3250
2,3,750
16,8,2000
11,7,1750
4,3,750
12,12,3000
4,4,1000
11,14,3500
2,2,500
2,3,750
4,5,1250
4,4,1000
3,2,500
11,8,2000
4,7,1750
13,4,1000
16,11,2750
16,7,1750
7,2,500
4,5,1250
4,5,1250
4,4,1000
14,13,3250
4,3,750
14,18,4500
11,8,2000
14,16,4000
14,4,1000
14,5,1250
8,2,500
11,5,1250
11,2,500
4,2,500
9,2,500
14,5,1250
14,3,750
14,4,1000
16,12,3000
11,4,1000
11,5,1250
11,5,1250
2,4,1000
14,5,1250
14,2,500
14,2,500
14,2,500
14,2,500
14,2,500
14,2,500
2,3,750
14,6,1500
11,5,1250
4,5,1250
11,3,750
16,4,1000
16,3,750
11,5,1250
11,2,500
12,9,2250
9,1,250
9,1,250
4,2,500
11,2,500
14,4,1000
11,9,2250
11,5,1250
15,16,4000
9,5,1250
11,4,1000
14,8,2000
16,7,1750
14,2,500
2,2,500
14,16,4000
14,4,1000
16,7,1750
14,7,1750
16,6,1500
16,6,1500
11,7,1750
16,2,500
16,3,750
11,3,750
11,7,1750
11,1,250
9,3,750
14,4,1000
23,38,9500
11,6,1500
11,1,250
11,1,-999
11,1,250
11,1,250
11,1,250
11,1,250
11,1,250
11,1,250
11,2,500
11,5,1250
11,2,500
16,4,1000
4,2,500
16,6,1500
14,3,750
9,2,500
21,16,4000
14,6,1500
11,2,500
4,3,750
21,13,3250
11,6,1500
14,2,500
23,15,3750
14,4,1000
11,2,500
16,5,1250
4,2,500
14,3,750
4,2,500
9,4,1000
14,4,1000
11,3,750
14,5,1250
14,1,250
14,1,250
14,1,250
14,1,250
14,1,-999
14,1,250
14,1,250
14,1,250
14,7,1750
14,1,250
14,1,250
9,3,750
14,7,1750
11,4,1000
11,4,1000
4,2,500
11,4,1000
16,4,1000
16,10,2500
21,2,500
21,3,750
16,8,2000
21,3,750
18,2,500
23,5,1250
23,8,2000
16,3,750
14,5,1250
14,3,750
16,1,250
16,1,250
16,1,250
16,1,250
16,1,-999
16,1,250
16,1,250
16,4,1000
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,2,500
21,2,500
16,2,500
21,2,500
21,2,-999
14,4,1000
16,5,1250
23,2,500
14,5,1250
23,3,750
16,3,750
9,2,500
9,2,500
16,7,1750
14,4,1000
14,2,500
16,7,1750
21,2,500
14,3,750
23,14,3500
18,8,2000
16,3,750
11,3,750
11,2,500
11,3,-999
23,12,3000
21,3,750
23,2,500
23,2,500
23,8,2000
16,3,750
23,3,750
21,3,750
23,2,500
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,-999
21,1,250
21,1,250
21,1,250
21,5,1250
23,4,1000
21,4,1000
22,1,250
11,2,500
23,5,1250
23,3,750
23,3,750
14,3,750
21,2,500
26,5,1250
23,6,1500
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,-999
23,4,1000
21,6,1500
23,3,750
21,2,500
21,3,750
16,2,500
21,3,750
23,4,1000
23,3,750
23,2,500
35,3,750
38,1,250
38,1,250
40,1,-999
74,1,250
2,43,10750
6,22,5500
2,34,8500
2,44,11000
0,26,6500
2,41,10250
3,21,5250
2,11,2750
2,21,5250
2,13,3250
4,4,1000
2,11,2750
2,11,2750
3,14,3500
4,16,4000
4,6,1500
3,5,1250
4,33,8250
3,10,2500
4,10,2500
2,11,2750
2,11,2750
4,13,3250
1,10,2500
4,9,2250
2,4,1000
2,5,1250
2,15,3750
5,24,6000
2,6,1500
4,5,1250
2,4,1000
4,8,2000
2,4,1000
2,6,1500
4,5,1250
2,7,1750
2,6,1500
2,8,2000
2,2,500
2,6,1500
2,10,2500
4,16,4000
4,2,500
1,14,3500
4,2,500
7,14,3500
2,3,750
2,12,3000
4,7,1750
4,4,1000
2,6,1500
4,6,1500
2,3,750
2,4,1000
4,4,1000
5,6,1500
4,6,1500
14,5,1250
3,8,2000
4,1,250
4,1,-999
4,1,250
10,8,2000
14,7,1750
8,10,2500
11,3,750
4,2,500
2,4,1000
8,9,2250
8,8,2000
11,22,5500
4,3,750
11,17,4250
9,2,500
4,5,1250
11,12,3000
7,12,3000
11,2,-999
11,2,500
11,2,500
2,6,1500
11,8,2000
11,3,750
12,13,3250
2,3,750
16,8,2000
11,7,1750
4,3,750
12,12,3000
4,4,1000
11,14,3500
2,2,500
2,3,750
4,5,1250
4,4,1000
3,2,500
11,8,2000
4,7,1750
13,4,1000
16,11,2750
16,7,1750
7,2,500
4,5,1250
4,5,-999
4,4,1000
14,13,3250
4,3,750
14,18,4500
11,8,2000
14,16,4000
14,4,1000
14,5,1250
8,2,500
11,2,-999
11,2,500
4,2,500
9,2,500
14,5,1250
14,3,750
14,4,1000
16,12,3000
11,4,1000
11,5,1250
11,5,1250
2,4,1000
14,5,1250
14,2,500
14,2,500
14,2,-999
14,2,500
14,2,500
14,2,500
2,3,750
14,6,1500
11,5,1250
4,5,1250
11,3,750
16,4,1000
16,3,750
11,5,1250
11,2,500
12,9,2250
9,1,250
9,1,-999
4,2,500
11,2,500
14,4,1000
11,9,2250
11,5,1250
15,16,4000
9,5,1250
11,4,1000
14,8,2000
16,7,1750
14,2,500
2,2,500
14,16,4000
14,4,1000
16,7,1750
14,7,1750
16,6,1500
16,6,-999
11,7,1750
16,2,500
16,3,750
11,3,750
11,7,1750
11,1,250
9,3,750
14,4,1000
23,38,9500
11,6,1500
11,1,250
11,1,250
11,1,250
11,1,250
11,1,250
11,1,250
11,1,-999
11,1,250
11,2,500
11,5,1250
11,2,500
16,4,1000
4,2,500
16,6,1500
14,3,750
9,2,500
21,16,4000
14,6,1500
11,2,500
4,3,750
21,13,3250
11,6,1500
14,2,500
23,15,3750
14,4,1000
11,2,500
16,5,1250
4,2,500
14,3,750
4,2,500
9,4,1000
14,4,1000
11,3,750
14,5,1250
14,1,250
14,1,250
14,1,-999
14,1,250
14,1,250
14,1,250
14,1,250
14,1,250
14,7,1750
14,1,250
14,1,250
9,3,750
14,7,1750
11,4,1000
11,4,1000
4,2,500
11,4,1000
16,4,1000
16,10,2500
21,2,500
21,3,750
16,8,2000
21,3,750
18,2,500
23,5,1250
23,8,2000
16,3,750
14,5,1250
14,3,750
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
16,1,-999
16,1,250
16,4,1000
16,1,250
16,1,250
16,1,250
16,1,-999
16,1,250
16,2,500
21,2,500
16,2,500
21,2,500
21,2,500
14,4,1000
16,5,1250
23,2,500
14,5,1250
23,3,750
16,3,750
9,2,500
9,2,-999
16,7,1750
14,4,1000
14,2,500
16,7,1750
21,2,500
14,3,750
23,14,3500
18,8,2000
16,3,750
11,3,750
11,2,500
11,3,-999
23,12,3000
21,3,750
23,2,500
23,2,500
23,8,2000
16,3,750
23,3,750
21,3,750
23,2,500
21,1,250
21,1,250
21,1,-999
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,1,250
21,5,1250
23,4,1000
21,4,1000
22,1,250
11,2,500
23,5,1250
23,3,750
23,3,750
14,3,750
21,2,500
26,5,1250
23,6,1500
23,1,250
23,1,250
23,1,250
23,1,250
23,1,250
23,1,-999
23,1,250
23,1,250
23,4,1000
21,6,1500
23,3,750
21,2,500
21,3,750
16,2,500
21,3,750
23,4,1000
23,3,750
23,2,500
35,3,750
38,1,250
38,1,250
40,1,250
74,1,250
2,43,10750
6,22,5500
2,34,8500
2,44,11000
0,26,6500
2,41,10250
3,21,5250
2,11,2750
2,21,5250
2,13,3250
4,4,1000
2,11,2750
2,11,2750
3,14,3500
4,16,4000
4,6,1500
3,5,1250
4,33,8250
3,10,2500
4,10,2500
2,11,2750
2,11,2750
4,13,3250
1,10,2500
4,9,2250
2,4,1000
2,5,1250
2,15,3750
5,24,6000
2,6,1500
4,5,1250
2,4,1000
4,8,2000
2,4,1000
2,6,1500
4,5,1250
2,7,1750
2,6,1500
2,8,2000
2,2,500
2,6,1500
2,10,2500
4,16,4000
4,2,500
1,14,3500
4,2,-999
7,14,3500
2,3,750
2,12,3000
4,7,1750
4,4,1000
2,6,1500
4,6,1500
2,3,750
2,4,1000
4,4,1000
5,6,1500
4,6,1500
14,5,1250
3,8,2000
4,11,2750
4,9,2250
4,16,4000
7,10,2500
4,14,3500
2,9,2250
4,6,1500
4,9,2250
4,6,-999
2,6,1500
2,6,1500
4,2,500
2,2,500
2,2,500
2,2,500
4,6,1500
3,4,1000
9,9,2250
11,5,1250
2,3,750
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
2,1,250
2,1,250
2,1,-999
2,1,250
2,1,250
2,1,250
11,11,2750
2,3,750
9,11,2750
5,11,2750
3,5,1250
3,1,250
4,6,1500
2,3,750
12,11,2750
2,2,500
4,6,1500
9,3,750
14,8,2000
4,2,500
4,11,2750
2,7,1750
2,7,-999
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,250
4,1,-999
4,1,250
4,1,250
4,1,250
4,1,250
4,7,1750
4,1,250
4,4,1000
11,6,1500
13,3,750
7,5,1250
9,9,2250
11,2,500
2,5,1250
7,11,2750
8,9,2250
2,2,500
6,3,750
12,15,3750
13,3,750
11,16,4000
4,5,1250
14,7,1750
11,4,1000
7,9,2250
11,8,2000
7,5,1250
11,6,1500
10,5,1250
14,2,500
14,2,500
14,2,-999
2,2,500
11,3,750
14,8,2000
9,1,250
16,5,1250
14,4,1000
4,2,500
14,3,750
16,16,4000
4,2,500
14,8,2000
11,3,750
14,7,1750
15,5,1250
16,2,500
16,3,750
11,8,2000
11,1,250
11,1,250
11,1,250
11,1,250
11,1,250
2,3,750
2,3,750
16,4,1000
16,15,3750
16,14,3500
16,10,2500
16,3,750
14,3,750
23,19,4750
11,7,1750
14,3,750
20,14,3500
4,2,500
11,2,500
11,3,750
16,4,1000
21,7,1750
13,7,1750
16,6,1500
14,3,750
14,1,250
14,1,-999
14,1,250
14,1,250
14,1,250
14,1,250
17,7,1750
14,3,750
14,3,750
16,7,1750
21,2,500
16,3,750
16,1,250
16,1,250
16,1,250
16,1,250
16,1,250
14,2,500
11,4,1000
11,2,500
21,6,1500
23,2,500
23,6,1500
14,2,500
16,6,1500
16,4,1000
16,5,1250
21,2,500
21,3,750
21,3,-999
23,8,2000
21,3,750
23,3,750
21,3,750
23,2,500
21,1,250
21,1,250
25,6,1500
21,1,250
21,1,250
23,3,750
